NAME,PLATE,MW
MOL00010971,PLATE00000029,323.31
MOL00010972,PLATE00000029,390.46
MOL00010973,PLATE00000029,348.83
MOL00010974,PLATE00000029,371.41
MOL00010975,PLATE00000029,350.42
MOL00010976,PLATE00000029,355.41
MOL00010977,PLATE00000029,327.34
MOL00010978,PLATE00000029,353.43
MOL00010979,PLATE00000029,374.47
MOL00010980,PLATE00000029,394.48
MOL00010981,PLATE00000029,384.41
MOL00010982,PLATE00000029,311.43
MOL00010983,PLATE00000029,366.34
MOL00010984,PLATE00000029,383.45
MOL00010985,PLATE00000029,376.45
MOL00010986,PLATE00000029,313.45
MOL00010987,PLATE00000029,390.50
MOL00010988,PLATE00000029,297.36
MOL00010989,PLATE00000029,327.34
MOL00010990,PLATE00000029,347.39
MOL00010991,PLATE00000029,355.39
MOL00010992,PLATE00000029,277.67
MOL00010993,PLATE00000029,336.44
MOL00010994,PLATE00000029,294.31
MOL00010995,PLATE00000029,371.46
MOL00010996,PLATE00000029,360.42
MOL00010997,PLATE00000029,310.40
MOL00010998,PLATE00000029,343.43
MOL00010999,PLATE00000029,487.45
MOL00011000,PLATE00000029,351.42
MOL00011001,PLATE00000029,463.41
MOL00011002,PLATE00000029,365.45
MOL00011003,PLATE00000029,399.45
MOL00011004,PLATE00000029,372.43
MOL00011005,PLATE00000029,362.39
MOL00011006,PLATE00000029,347.42
MOL00011007,PLATE00000029,390.44
MOL00011008,PLATE00000029,350.38
MOL00011009,PLATE00000029,368.86
MOL00011010,PLATE00000029,350.43
MOL00011011,PLATE00000029,334.42
MOL00011012,PLATE00000029,370.42
MOL00011013,PLATE00000029,388.87
MOL00011014,PLATE00000029,379.86
MOL00011015,PLATE00000029,359.40
MOL00011016,PLATE00000029,392.46
MOL00011017,PLATE00000029,325.39
MOL00011018,PLATE00000029,375.44
MOL00011019,PLATE00000029,342.78
MOL00011020,PLATE00000029,376.43
MOL00011021,PLATE00000029,365.82
MOL00011022,PLATE00000029,355.41
MOL00011023,PLATE00000029,329.74
MOL00011024,PLATE00000029,317.41
MOL00011025,PLATE00000029,382.42
MOL00011026,PLATE00000029,371.49
MOL00011027,PLATE00000029,376.45
MOL00011028,PLATE00000029,315.42
MOL00011029,PLATE00000029,380.37
MOL00011030,PLATE00000029,363.42
MOL00011031,PLATE00000029,395.46
MOL00011032,PLATE00000029,349.44
MOL00011033,PLATE00000029,366.82
MOL00011034,PLATE00000029,259.36
MOL00011035,PLATE00000029,390.50
MOL00011036,PLATE00000029,323.40
MOL00011037,PLATE00000029,301.32
MOL00011038,PLATE00000029,350.42
MOL00011039,PLATE00000029,289.35
MOL00011040,PLATE00000029,331.33
MOL00011041,PLATE00000029,352.43
MOL00011042,PLATE00000029,270.33
MOL00011043,PLATE00000029,356.39
MOL00011044,PLATE00000029,348.41
MOL00011045,PLATE00000029,270.35
MOL00011046,PLATE00000029,337.38
MOL00011047,PLATE00000029,406.40
MOL00011048,PLATE00000029,375.49
MOL00011049,PLATE00000029,465.43
MOL00011050,PLATE00000029,327.44
MOL00011051,PLATE00000029,392.46
MOL00011052,PLATE00000029,390.45
MOL00011053,PLATE00000029,378.43
MOL00011054,PLATE00000029,383.40
MOL00011055,PLATE00000029,399.50
MOL00011056,PLATE00000029,322.37
MOL00011057,PLATE00000029,333.43
MOL00011058,PLATE00000029,384.45
MOL00011059,PLATE00000029,350.42
MOL00011060,PLATE00000029,372.40
MOL00011061,PLATE00000029,382.48
MOL00011062,PLATE00000029,360.43
MOL00011063,PLATE00000029,371.41
MOL00011064,PLATE00000029,389.45
MOL00011065,PLATE00000029,390.45
MOL00011066,PLATE00000029,355.39
MOL00011067,PLATE00000029,358.78
MOL00011068,PLATE00000029,390.45
MOL00011069,PLATE00000029,368.39
MOL00011070,PLATE00000029,369.40
MOL00011071,PLATE00000029,359.77
MOL00011072,PLATE00000029,385.44
MOL00011073,PLATE00000029,312.40
MOL00011074,PLATE00000029,373.46
MOL00011075,PLATE00000029,374.47
MOL00011076,PLATE00000029,285.39
MOL00011077,PLATE00000029,394.40
MOL00011078,PLATE00000029,271.37
MOL00011079,PLATE00000029,367.47
MOL00011080,PLATE00000029,273.34
MOL00011081,PLATE00000029,360.43
MOL00011082,PLATE00000029,307.40
MOL00011083,PLATE00000029,355.39
MOL00011084,PLATE00000029,259.36
MOL00011085,PLATE00000029,369.42
MOL00011086,PLATE00000029,308.38
MOL00011087,PLATE00000029,273.29
MOL00011088,PLATE00000029,289.25
MOL00011089,PLATE00000029,300.40
MOL00011090,PLATE00000029,354.36
MOL00011091,PLATE00000029,280.37
MOL00011092,PLATE00000029,376.46
MOL00011093,PLATE00000029,325.43
MOL00011094,PLATE00000029,367.40
MOL00011095,PLATE00000029,488.39
MOL00011096,PLATE00000029,361.46
MOL00011097,PLATE00000029,356.43
MOL00011098,PLATE00000029,396.55
MOL00011099,PLATE00000029,382.46
MOL00011100,PLATE00000029,390.45
MOL00011101,PLATE00000029,371.44
MOL00011102,PLATE00000029,376.42
MOL00011103,PLATE00000029,364.40
MOL00011104,PLATE00000029,397.45
MOL00011105,PLATE00000029,346.47
MOL00011106,PLATE00000029,388.39
MOL00011107,PLATE00000029,360.48
MOL00011108,PLATE00000029,350.43
MOL00011109,PLATE00000029,319.76
MOL00011110,PLATE00000029,395.47
MOL00011111,PLATE00000029,348.41
MOL00011112,PLATE00000029,367.36
MOL00011113,PLATE00000029,364.41
MOL00011114,PLATE00000029,311.34
MOL00011115,PLATE00000029,358.78
MOL00011116,PLATE00000029,395.46
MOL00011117,PLATE00000029,350.38
MOL00011118,PLATE00000029,359.83
MOL00011119,PLATE00000029,313.75
MOL00011120,PLATE00000029,339.41
MOL00011121,PLATE00000029,354.44
MOL00011122,PLATE00000029,299.42
MOL00011123,PLATE00000029,387.44
MOL00011124,PLATE00000029,341.46
MOL00011125,PLATE00000029,392.86
MOL00011126,PLATE00000029,313.40
MOL00011127,PLATE00000029,348.40
MOL00011128,PLATE00000029,265.75
MOL00011129,PLATE00000029,352.79
MOL00011130,PLATE00000029,323.40
MOL00011131,PLATE00000029,289.35
MOL00011132,PLATE00000029,311.43
MOL00011133,PLATE00000029,297.35
MOL00011134,PLATE00000029,326.37
MOL00011135,PLATE00000029,301.32
MOL00011136,PLATE00000029,301.31
MOL00011137,PLATE00000030,346.35
MOL00011138,PLATE00000030,360.85
MOL00011139,PLATE00000030,404.94
MOL00011140,PLATE00000030,310.31
MOL00011141,PLATE00000030,355.41
MOL00011142,PLATE00000030,391.43
MOL00011143,PLATE00000030,373.42
MOL00011144,PLATE00000030,392.42
MOL00011145,PLATE00000030,315.76
MOL00011146,PLATE00000030,312.37
MOL00011147,PLATE00000030,398.48
MOL00011148,PLATE00000030,366.43
MOL00011149,PLATE00000030,292.34
MOL00011150,PLATE00000030,382.39
MOL00011151,PLATE00000030,353.40
MOL00011152,PLATE00000030,291.35
MOL00011153,PLATE00000030,359.40
MOL00011154,PLATE00000030,331.38
MOL00011155,PLATE00000030,357.43
MOL00011156,PLATE00000030,286.29
MOL00011157,PLATE00000030,276.31
MOL00011158,PLATE00000030,362.39
MOL00011159,PLATE00000030,360.43
MOL00011160,PLATE00000030,388.43
MOL00011161,PLATE00000030,344.83
MOL00011162,PLATE00000030,292.39
MOL00011163,PLATE00000030,318.37
MOL00011164,PLATE00000030,374.48
MOL00011165,PLATE00000030,292.39
MOL00011166,PLATE00000030,259.37
MOL00011167,PLATE00000030,356.44
MOL00011168,PLATE00000030,345.46
MOL00011169,PLATE00000030,314.38
MOL00011170,PLATE00000030,349.49
MOL00011171,PLATE00000030,378.48
MOL00011172,PLATE00000030,392.56
MOL00011173,PLATE00000030,319.39
MOL00011174,PLATE00000030,365.48
MOL00011175,PLATE00000030,358.48
MOL00011176,PLATE00000030,380.49
MOL00011177,PLATE00000030,341.45
MOL00011178,PLATE00000030,376.56
MOL00011179,PLATE00000030,392.56
MOL00011180,PLATE00000030,367.45
MOL00011181,PLATE00000030,396.49
MOL00011182,PLATE00000030,324.38
MOL00011183,PLATE00000030,276.40
MOL00011184,PLATE00000030,304.36
MOL00011185,PLATE00000030,342.44
MOL00011186,PLATE00000030,398.90
MOL00011187,PLATE00000030,362.86
MOL00011188,PLATE00000030,387.41
MOL00011189,PLATE00000030,367.45
MOL00011190,PLATE00000030,390.44
MOL00011191,PLATE00000030,388.47
MOL00011192,PLATE00000030,391.43
MOL00011193,PLATE00000030,265.75
MOL00011194,PLATE00000030,352.37
MOL00011195,PLATE00000030,398.48
MOL00011196,PLATE00000030,388.43
MOL00011197,PLATE00000030,306.37
MOL00011198,PLATE00000030,360.37
MOL00011199,PLATE00000030,363.82
MOL00011200,PLATE00000030,338.39
MOL00011201,PLATE00000030,315.35
MOL00011202,PLATE00000030,270.31
MOL00011203,PLATE00000030,320.80
MOL00011204,PLATE00000030,314.35
MOL00011205,PLATE00000030,320.37
MOL00011206,PLATE00000030,346.39
MOL00011207,PLATE00000030,394.87
MOL00011208,PLATE00000030,270.72
MOL00011209,PLATE00000030,324.38
MOL00011210,PLATE00000030,373.56
MOL00011211,PLATE00000030,383.48
MOL00011212,PLATE00000030,370.88
MOL00011213,PLATE00000030,381.48
MOL00011214,PLATE00000030,293.81
MOL00011215,PLATE00000030,318.42
MOL00011216,PLATE00000030,374.83
MOL00011217,PLATE00000030,347.43
MOL00011218,PLATE00000030,349.49
MOL00011219,PLATE00000030,359.46
MOL00011220,PLATE00000030,392.53
MOL00011221,PLATE00000030,363.45
MOL00011222,PLATE00000030,351.47
MOL00011223,PLATE00000030,381.48
MOL00011224,PLATE00000030,347.52
MOL00011225,PLATE00000030,365.44
MOL00011226,PLATE00000030,390.59
MOL00011227,PLATE00000030,366.42
MOL00011228,PLATE00000030,346.45
MOL00011229,PLATE00000030,384.48
MOL00011230,PLATE00000030,346.38
MOL00011231,PLATE00000030,324.44
MOL00011232,PLATE00000030,258.34
MOL00011233,PLATE00000030,362.43
MOL00011234,PLATE00000030,398.83
MOL00011235,PLATE00000030,418.94
MOL00011236,PLATE00000030,356.40
MOL00011237,PLATE00000030,394.52
MOL00011238,PLATE00000030,328.33
MOL00011239,PLATE00000030,354.45
MOL00011240,PLATE00000030,352.39
MOL00011241,PLATE00000030,281.36
MOL00011242,PLATE00000030,377.40
MOL00011243,PLATE00000030,396.46
MOL00011244,PLATE00000030,399.45
MOL00011245,PLATE00000030,367.29
MOL00011246,PLATE00000030,378.41
MOL00011247,PLATE00000030,375.40
MOL00011248,PLATE00000030,372.43
MOL00011249,PLATE00000030,300.38
MOL00011250,PLATE00000030,268.30
MOL00011251,PLATE00000030,363.82
MOL00011252,PLATE00000030,256.33
MOL00011253,PLATE00000030,373.39
MOL00011254,PLATE00000030,320.35
MOL00011255,PLATE00000030,388.48
MOL00011256,PLATE00000030,316.26
MOL00011257,PLATE00000030,388.51
MOL00011258,PLATE00000030,395.48
MOL00011259,PLATE00000030,388.48
MOL00011260,PLATE00000030,371.48
MOL00011261,PLATE00000030,358.50
MOL00011262,PLATE00000030,293.81
MOL00011263,PLATE00000030,370.46
MOL00011264,PLATE00000030,371.46
MOL00011265,PLATE00000030,373.56
MOL00011266,PLATE00000030,383.94
MOL00011267,PLATE00000030,347.52
MOL00011268,PLATE00000030,387.50
MOL00011269,PLATE00000030,267.36
MOL00011270,PLATE00000030,337.48
MOL00011271,PLATE00000030,279.33
MOL00011272,PLATE00000030,393.49
MOL00011273,PLATE00000030,361.46
MOL00011274,PLATE00000030,313.46
MOL00011275,PLATE00000030,370.88
MOL00011276,PLATE00000030,343.45
MOL00011277,PLATE00000030,388.53
MOL00011278,PLATE00000030,335.44
MOL00011279,PLATE00000030,395.56
MOL00011280,PLATE00000030,288.37
MOL00011281,PLATE00000030,312.37
MOL00011282,PLATE00000030,390.40
MOL00011283,PLATE00000030,426.95
MOL00011284,PLATE00000030,393.42
MOL00011285,PLATE00000030,355.41
MOL00011286,PLATE00000030,377.40
MOL00011287,PLATE00000030,398.51
MOL00011288,PLATE00000030,396.49
MOL00011289,PLATE00000030,384.45
MOL00011290,PLATE00000030,370.43
MOL00011291,PLATE00000030,376.47
MOL00011292,PLATE00000030,388.43
MOL00011293,PLATE00000030,337.26
MOL00011294,PLATE00000030,342.33
MOL00011295,PLATE00000030,363.82
MOL00011296,PLATE00000030,349.39
MOL00011297,PLATE00000030,357.43
MOL00011298,PLATE00000030,252.28
MOL00011299,PLATE00000030,397.45
MOL00011300,PLATE00000030,323.31
MOL00011301,PLATE00000030,330.40
MOL00011302,PLATE00000030,292.30
MOL00011303,PLATE00000030,380.50
MOL00011304,PLATE00000030,287.29
MOL00011305,PLATE00000030,365.54
MOL00011306,PLATE00000030,387.58
MOL00011307,PLATE00000030,330.83
MOL00011308,PLATE00000030,374.49
MOL00011309,PLATE00000030,358.50
MOL00011310,PLATE00000030,275.37
MOL00011311,PLATE00000030,316.46
MOL00011312,PLATE00000030,360.47
MOL00011313,PLATE00000030,340.44
MOL00011314,PLATE00000030,383.94
MOL00011315,PLATE00000030,332.40
MOL00011316,PLATE00000030,378.53
MOL00011317,PLATE00000030,320.39
MOL00011318,PLATE00000030,315.37
MOL00011319,PLATE00000030,311.44
MOL00011320,PLATE00000030,387.50
MOL00011321,PLATE00000030,384.45
MOL00011322,PLATE00000030,265.42
MOL00011323,PLATE00000030,380.44
MOL00011324,PLATE00000030,350.45
MOL00011325,PLATE00000030,366.46
MOL00011326,PLATE00000030,375.42
MOL00011327,PLATE00000030,324.44
MOL00011328,PLATE00000030,395.47
MOL00011329,PLATE00000030,373.42
MOL00011330,PLATE00000030,358.42
MOL00011331,PLATE00000030,357.79
MOL00011332,PLATE00000030,348.36
MOL00011333,PLATE00000030,397.45
MOL00011334,PLATE00000030,354.37
MOL00011335,PLATE00000030,329.79
MOL00011336,PLATE00000030,372.51
MOL00011337,PLATE00000030,380.42
MOL00011338,PLATE00000030,391.45
MOL00011339,PLATE00000030,374.41
MOL00011340,PLATE00000030,388.43
MOL00011341,PLATE00000030,368.40
MOL00011342,PLATE00000030,373.39
MOL00011343,PLATE00000030,306.77
MOL00011344,PLATE00000030,381.41
MOL00011345,PLATE00000030,359.40
MOL00011346,PLATE00000030,272.33
MOL00011347,PLATE00000030,336.37
MOL00011348,PLATE00000030,331.38
MOL00011349,PLATE00000030,382.48
MOL00011350,PLATE00000030,264.29
MOL00011351,PLATE00000030,298.36
MOL00011352,PLATE00000030,302.31
MOL00011353,PLATE00000030,314.38
MOL00011354,PLATE00000030,378.85
MOL00011355,PLATE00000030,314.44
MOL00011356,PLATE00000030,365.43
MOL00011357,PLATE00000030,391.51
MOL00011358,PLATE00000030,386.50
MOL00011359,PLATE00000030,276.40
MOL00011360,PLATE00000030,395.47
MOL00011361,PLATE00000030,381.54
MOL00011362,PLATE00000030,363.52
MOL00011363,PLATE00000030,361.46
MOL00011364,PLATE00000030,367.46
MOL00011365,PLATE00000030,395.90
MOL00011366,PLATE00000030,309.37
MOL00011367,PLATE00000030,398.51
MOL00011368,PLATE00000030,377.49
MOL00011369,PLATE00000030,370.88
MOL00011370,PLATE00000030,262.42
MOL00011371,PLATE00000030,373.50
MOL00011372,PLATE00000030,314.40
MOL00011373,PLATE00000030,366.42
MOL00011374,PLATE00000030,347.39
MOL00011375,PLATE00000030,381.54
MOL00011376,PLATE00000030,265.31
MOL00011377,PLATE00000030,416.88
MOL00011378,PLATE00000030,373.43
MOL00011379,PLATE00000030,349.39
MOL00011380,PLATE00000030,390.44
MOL00011381,PLATE00000030,393.49
MOL00011382,PLATE00000030,345.38
MOL00011383,PLATE00000030,309.37
MOL00011384,PLATE00000030,398.50
MOL00011385,PLATE00000030,370.47
MOL00011386,PLATE00000030,330.41
MOL00011387,PLATE00000030,350.37
MOL00011388,PLATE00000030,352.37
MOL00011389,PLATE00000030,382.43
MOL00011390,PLATE00000030,355.37
MOL00011391,PLATE00000030,306.77
MOL00011392,PLATE00000030,387.44
MOL00011393,PLATE00000030,365.36
MOL00011394,PLATE00000030,310.29
MOL00011395,PLATE00000030,306.34
MOL00011396,PLATE00000030,279.32
MOL00011397,PLATE00000030,354.42
MOL00011398,PLATE00000030,268.28
MOL00011399,PLATE00000030,390.45
MOL00011400,PLATE00000030,294.31
MOL00011401,PLATE00000030,365.54
MOL00011402,PLATE00000030,394.41
MOL00011403,PLATE00000030,310.41
MOL00011404,PLATE00000030,287.43
MOL00011405,PLATE00000030,318.42
MOL00011406,PLATE00000030,383.47
MOL00011407,PLATE00000030,324.44
MOL00011408,PLATE00000030,355.44
MOL00011409,PLATE00000030,354.47
MOL00011410,PLATE00000030,379.46
MOL00011411,PLATE00000030,322.40
MOL00011412,PLATE00000030,377.49
MOL00011413,PLATE00000030,345.46
MOL00011414,PLATE00000030,375.83
MOL00011415,PLATE00000030,384.49
MOL00011416,PLATE00000030,365.43
MOL00011417,PLATE00000030,393.50
MOL00011418,PLATE00000030,307.46
MOL00011419,PLATE00000030,371.52
MOL00011420,PLATE00000030,357.41
MOL00011421,PLATE00000030,376.81
MOL00011422,PLATE00000030,345.39
MOL00011423,PLATE00000030,361.55
MOL00011424,PLATE00000030,318.33
MOL00011425,PLATE00000030,430.91
MOL00011426,PLATE00000030,392.46
MOL00011427,PLATE00000030,357.34
MOL00011428,PLATE00000030,394.41
MOL00011429,PLATE00000030,367.45
MOL00011430,PLATE00000030,355.40
MOL00011431,PLATE00000030,339.40
MOL00011432,PLATE00000030,382.46
MOL00011433,PLATE00000030,342.41
MOL00011434,PLATE00000030,381.45
MOL00011435,PLATE00000030,315.75
MOL00011436,PLATE00000030,398.39
MOL00011437,PLATE00000030,361.41
MOL00011438,PLATE00000030,276.31
MOL00011439,PLATE00000030,297.34
MOL00011440,PLATE00000030,254.29
MOL00011441,PLATE00000030,369.44
MOL00011442,PLATE00000030,298.32
MOL00011443,PLATE00000030,320.37
MOL00011444,PLATE00000030,301.35
MOL00011445,PLATE00000030,360.43
MOL00011446,PLATE00000030,322.37
MOL00011447,PLATE00000030,384.83
MOL00011448,PLATE00000030,301.32
MOL00011449,PLATE00000030,395.52
MOL00011450,PLATE00000030,396.50
MOL00011451,PLATE00000030,276.40
MOL00011452,PLATE00000030,275.37
MOL00011453,PLATE00000030,391.51
MOL00011454,PLATE00000030,289.33
MOL00011455,PLATE00000030,316.46
MOL00011456,PLATE00000030,385.46
MOL00011457,PLATE00000030,395.46
MOL00011458,PLATE00000030,392.56
MOL00011459,PLATE00000030,388.51
MOL00011460,PLATE00000030,312.34
MOL00011461,PLATE00000030,349.49
MOL00011462,PLATE00000030,390.45
MOL00011463,PLATE00000030,383.88
MOL00011464,PLATE00000030,390.59
MOL00011465,PLATE00000030,361.46
MOL00011466,PLATE00000030,304.45
MOL00011467,PLATE00000030,350.46
MOL00011468,PLATE00000030,337.39
MOL00011469,PLATE00000030,344.85
MOL00011470,PLATE00000030,348.42
MOL00011471,PLATE00000030,373.56
MOL00011472,PLATE00000030,306.75
MOL00011473,PLATE00000030,426.95
MOL00011474,PLATE00000030,353.38
MOL00011475,PLATE00000030,315.28
MOL00011476,PLATE00000030,363.38
MOL00011477,PLATE00000030,391.39
MOL00011478,PLATE00000030,391.43
MOL00011479,PLATE00000030,303.75
MOL00011480,PLATE00000030,386.47
MOL00011481,PLATE00000030,386.44
MOL00011482,PLATE00000030,394.43
MOL00011483,PLATE00000030,332.36
MOL00011484,PLATE00000030,304.32
MOL00011485,PLATE00000030,345.36
MOL00011486,PLATE00000030,292.76
MOL00011487,PLATE00000030,377.85
MOL00011488,PLATE00000030,280.33
MOL00011489,PLATE00000030,357.43
MOL00011490,PLATE00000030,300.34
MOL00011491,PLATE00000030,393.42
MOL00011492,PLATE00000030,361.40
MOL00011493,PLATE00000030,326.41
MOL00011494,PLATE00000030,388.43
MOL00011495,PLATE00000030,388.86
MOL00011496,PLATE00000030,331.74
MOL00011497,PLATE00000030,395.52
MOL00011498,PLATE00000030,366.54
MOL00011499,PLATE00000030,370.46
MOL00011500,PLATE00000030,273.40
MOL00011501,PLATE00000030,347.43
MOL00011502,PLATE00000030,273.34
MOL00011503,PLATE00000030,392.93
MOL00011504,PLATE00000030,399.44
MOL00011505,PLATE00000030,351.41
MOL00011506,PLATE00000030,392.56
MOL00011507,PLATE00000030,374.47
MOL00011508,PLATE00000030,349.43
MOL00011509,PLATE00000030,391.48
MOL00011510,PLATE00000030,339.35
MOL00011511,PLATE00000030,384.52
MOL00011512,PLATE00000030,390.59
MOL00011513,PLATE00000030,369.85
MOL00011514,PLATE00000030,379.46
MOL00011515,PLATE00000030,371.48
MOL00011516,PLATE00000030,373.45
MOL00011517,PLATE00000030,324.44
MOL00011518,PLATE00000030,343.45
MOL00011519,PLATE00000030,347.52
MOL00011520,PLATE00000030,309.32
MOL00011521,PLATE00000031,290.36
MOL00011522,PLATE00000031,315.33
MOL00011523,PLATE00000031,387.39
MOL00011524,PLATE00000031,372.86
MOL00011525,PLATE00000031,361.33
MOL00011526,PLATE00000031,279.35
MOL00011527,PLATE00000031,375.46
MOL00011528,PLATE00000031,353.82
MOL00011529,PLATE00000031,375.40
MOL00011530,PLATE00000031,315.44
MOL00011531,PLATE00000031,391.46
MOL00011532,PLATE00000031,384.41
MOL00011533,PLATE00000031,371.41
MOL00011534,PLATE00000031,311.42
MOL00011535,PLATE00000031,322.43
MOL00011536,PLATE00000031,363.28
MOL00011537,PLATE00000031,306.38
MOL00011538,PLATE00000031,357.43
MOL00011539,PLATE00000031,304.34
MOL00011540,PLATE00000031,331.37
MOL00011541,PLATE00000031,380.45
MOL00011542,PLATE00000031,391.47
MOL00011543,PLATE00000031,299.76
MOL00011544,PLATE00000031,336.79
MOL00011545,PLATE00000031,394.42
MOL00011546,PLATE00000031,373.43
MOL00011547,PLATE00000031,301.36
MOL00011548,PLATE00000031,383.47
MOL00011549,PLATE00000031,303.29
MOL00011550,PLATE00000031,327.38
MOL00011551,PLATE00000031,275.73
MOL00011552,PLATE00000031,372.42
MOL00011553,PLATE00000031,277.34
MOL00011554,PLATE00000031,363.52
MOL00011555,PLATE00000031,341.36
MOL00011556,PLATE00000031,339.41
MOL00011557,PLATE00000031,334.46
MOL00011558,PLATE00000031,316.38
MOL00011559,PLATE00000031,318.37
MOL00011560,PLATE00000031,317.43
MOL00011561,PLATE00000031,364.46
MOL00011562,PLATE00000031,344.43
MOL00011563,PLATE00000031,289.37
MOL00011564,PLATE00000031,371.50
MOL00011565,PLATE00000031,356.44
MOL00011566,PLATE00000031,385.53
MOL00011567,PLATE00000031,398.53
MOL00011568,PLATE00000031,373.45
MOL00011569,PLATE00000031,263.24
MOL00011570,PLATE00000031,322.42
MOL00011571,PLATE00000031,278.15
MOL00011572,PLATE00000031,287.75
MOL00011573,PLATE00000031,377.33
MOL00011574,PLATE00000031,309.37
MOL00011575,PLATE00000031,318.35
MOL00011576,PLATE00000031,385.41
MOL00011577,PLATE00000031,329.39
MOL00011578,PLATE00000031,303.40
MOL00011579,PLATE00000031,372.42
MOL00011580,PLATE00000031,338.33
MOL00011581,PLATE00000031,379.82
MOL00011582,PLATE00000031,372.44
MOL00011583,PLATE00000031,368.45
MOL00011584,PLATE00000031,328.76
MOL00011585,PLATE00000031,368.41
MOL00011586,PLATE00000031,328.39
MOL00011587,PLATE00000031,278.32
MOL00011588,PLATE00000031,359.38
MOL00011589,PLATE00000031,308.39
MOL00011590,PLATE00000031,358.86
MOL00011591,PLATE00000031,365.44
MOL00011592,PLATE00000031,299.33
MOL00011593,PLATE00000031,382.38
MOL00011594,PLATE00000031,338.39
MOL00011595,PLATE00000031,328.38
MOL00011596,PLATE00000031,357.43
MOL00011597,PLATE00000031,303.79
MOL00011598,PLATE00000031,291.35
